,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,ASIANPAINT,EQ,1125.0,1128.85,1099.0,1109.15,1110.0,1134.15,930404,1031024935.0,2017-06-28,38589,INE021A01026
1,ASIANPAINT,EQ,1157.5,1174.9,1150.15,1171.0,1170.0,1156.5,445227,519027732.95,2017-11-28,17566,INE021A01026
2,ASIANPAINT,EQ,1003.1,1026.8,998.15,1024.2,1025.8,1001.95,1368244,1384214422.35,2017-02-28,52119,INE021A01026
3,ASIANPAINT,EQ,1106.6,1124.95,1105.35,1120.45,1122.0,1105.35,1012065,1131321043.2,2017-04-28,39438,INE021A01026
4,ASIANPAINT,EQ,1081.8,1083.0,1067.15,1079.7,1081.5,1079.45,423077,455025725.1,2017-03-20,16569,INE021A01026
5,ASIANPAINT,EQ,967.4,973.55,957.75,964.7,960.95,967.2,1206139,1163029121.85,2017-01-23,35182,INE021A01026
6,ASIANPAINT,EQ,1170.2,1179.0,1127.0,1132.95,1135.0,1166.45,2500503,2847289051.0,2017-05-12,46369,INE021A01026
7,ASIANPAINT,EQ,1045.0,1061.95,1045.0,1057.85,1061.9,1042.9,452398,477409959.15,2017-03-28,17904,INE021A01026
8,ASIANPAINT,EQ,1056.0,1062.75,1042.5,1058.8,1060.0,1048.9,493562,518925440.0,2017-04-20,24358,INE021A01026
9,ASIANPAINT,EQ,1154.35,1155.3,1129.0,1141.3,1140.0,1154.0,857454,976502702.85,2017-08-16,38844,INE021A01026
10,ASIANPAINT,EQ,1143.0,1148.9,1127.1,1146.1,1148.0,1144.5,997619,1136102963.0,2017-08-03,37568,INE021A01026
11,ASIANPAINT,EQ,961.0,979.95,953.85,975.75,977.5,960.8,1092302,1058898701.5,2017-02-20,58513,INE021A01026
12,ASIANPAINT,EQ,1155.1,1156.85,1144.5,1149.45,1150.0,1154.15,804319,924283359.7,2017-06-20,29440,INE021A01026
13,ASIANPAINT,EQ,1173.0,1176.45,1159.65,1166.35,1164.0,1171.3,255840,298523163.7,2017-11-20,17492,INE021A01026
14,ASIANPAINT,EQ,1185.0,1198.8,1179.55,1182.55,1183.0,1184.55,280643,333036572.1,2017-10-30,15665,INE021A01026
15,ASIANPAINT,EQ,1222.9,1232.05,1195.0,1201.7,1199.25,1222.9,1015698,1230619589.45,2017-10-25,46941,INE021A01026
16,ASIANPAINT,EQ,1136.0,1137.4,1124.1,1133.7,1137.0,1131.75,373345,422222241.1,2017-07-12,33705,INE021A01026
17,ASIANPAINT,EQ,1135.0,1135.4,1112.05,1115.45,1114.15,1132.15,364301,407876200.85,2017-07-07,13947,INE021A01026
18,ASIANPAINT,EQ,1150.0,1173.0,1143.4,1167.35,1171.75,1146.8,672001,777869272.25,2017-05-08,18290,INE021A01026
19,ASIANPAINT,EQ,972.8,977.5,964.0,970.7,970.0,973.2,603928,586562336.5,2017-01-31,26627,INE021A01026
20,ASIANPAINT,EQ,963.5,979.85,953.6,973.45,979.85,964.7,1748158,1686389682.7,2017-01-24,47196,INE021A01026
21,ASIANPAINT,EQ,1068.0,1068.0,1039.95,1042.9,1042.95,1064.25,833514,873289724.0,2017-03-27,25129,INE021A01026
22,ASIANPAINT,EQ,1206.0,1241.0,1199.6,1238.05,1238.5,1203.95,843302,1031557439.45,2017-09-11,34092,INE021A01026
23,ASIANPAINT,EQ,1215.9,1215.9,1192.0,1197.05,1197.0,1215.9,682612,818380416.45,2017-09-04,26091,INE021A01026
24,ASIANPAINT,EQ,1104.9,1109.55,1092.0,1105.35,1107.9,1104.65,666287,734500475.3,2017-04-27,23310,INE021A01026
25,ASIANPAINT,EQ,1262.0,1262.0,1249.2,1253.3,1253.0,1255.95,464997,582634384.1,2017-09-19,11040,INE021A01026
26,ASIANPAINT,EQ,1142.9,1149.9,1135.0,1148.05,1149.9,1132.95,729473,835665366.3,2017-05-15,20868,INE021A01026
27,ASIANPAINT,EQ,1158.0,1160.0,1146.1,1156.5,1158.0,1159.6,373156,430106902.75,2017-11-27,18638,INE021A01026
28,ASIANPAINT,EQ,1157.0,1168.35,1130.0,1134.15,1132.0,1153.65,484244,552874780.7,2017-06-27,21273,INE021A01026
29,ASIANPAINT,EQ,1010.0,1018.55,999.0,1001.95,1005.6,1009.0,738246,741597325.2,2017-02-27,28244,INE021A01026
30,ASIANPAINT,EQ,1144.0,1159.95,1140.65,1157.3,1159.0,1146.1,529318,609198978.45,2017-08-04,12321,INE021A01026
31,ASIANPAINT,EQ,1135.65,1148.75,1121.2,1143.9,1146.0,1151.1,843233,957566075.25,2017-08-11,32919,INE021A01026
32,ASIANPAINT,EQ,1137.0,1142.5,1132.5,1138.0,1138.5,1137.9,377780,429948298.2,2017-12-22,13339,INE021A01026
33,ASIANPAINT,EQ,1104.9,1122.0,1092.75,1104.65,1100.85,1097.9,1870316,2073228570.05,2017-04-26,48758,INE021A01026
34,ASIANPAINT,EQ,1250.0,1261.0,1248.8,1255.95,1252.5,1245.5,419287,526439212.55,2017-09-18,11827,INE021A01026
35,ASIANPAINT,EQ,1154.0,1160.3,1146.0,1151.1,1152.5,1155.55,649594,749326315.95,2017-08-10,29440,INE021A01026
36,ASIANPAINT,EQ,1135.0,1144.0,1127.85,1132.15,1129.0,1126.65,532283,604736820.45,2017-07-06,27898,INE021A01026
37,ASIANPAINT,EQ,1139.8,1144.25,1121.25,1125.5,1122.25,1133.7,764694,868412600.3,2017-07-13,29571,INE021A01026
38,ASIANPAINT,EQ,1175.0,1234.0,1175.0,1222.9,1229.0,1174.15,2345084,2829804358.3,2017-10-24,76468,INE021A01026
39,ASIANPAINT,EQ,1182.0,1188.85,1176.15,1180.85,1182.0,1182.55,279632,330414471.55,2017-10-31,17963,INE021A01026
40,ASIANPAINT,EQ,1131.95,1142.45,1123.0,1140.0,1135.55,1134.95,357491,405077707.05,2017-08-18,21446,INE021A01026
41,ASIANPAINT,EQ,1201.25,1223.05,1200.4,1206.35,1206.05,1197.05,714964,865670576.55,2017-09-05,21551,INE021A01026
42,ASIANPAINT,EQ,979.0,981.35,971.15,977.7,975.0,973.45,1128224,1103039021.4,2017-01-25,27200,INE021A01026
43,ASIANPAINT,EQ,969.0,979.0,963.0,973.2,974.0,969.6,572175,555275501.2,2017-01-30,15950,INE021A01026
44,ASIANPAINT,EQ,1172.45,1176.85,1160.1,1165.3,1162.0,1167.35,734416,858583171.95,2017-05-09,13237,INE021A01026
45,ASIANPAINT,EQ,1065.9,1071.5,1054.2,1065.45,1065.0,1058.8,701515,747114364.05,2017-04-21,23224,INE021A01026
46,ASIANPAINT,EQ,1062.0,1079.0,1057.85,1068.1,1069.8,1057.85,1345902,1439310989.6,2017-03-29,36236,INE021A01026
47,ASIANPAINT,EQ,1158.0,1160.4,1149.9,1155.4,1156.5,1149.45,553929,639725560.0,2017-06-21,24188,INE021A01026
48,ASIANPAINT,EQ,1168.6,1175.0,1156.0,1160.3,1162.5,1166.35,421268,489530870.6,2017-11-21,29975,INE021A01026
49,ASIANPAINT,EQ,977.7,993.95,976.3,991.5,991.2,975.75,885074,872905717.95,2017-02-21,36501,INE021A01026
50,ASIANPAINT,EQ,1150.0,1152.0,1135.0,1144.5,1145.0,1148.2,848781,968147645.3,2017-08-02,18269,INE021A01026
51,ASIANPAINT,EQ,1141.3,1142.8,1132.0,1134.95,1134.0,1141.3,494638,561942843.45,2017-08-17,29470,INE021A01026
52,ASIANPAINT,EQ,1184.45,1191.85,1159.0,1174.15,1172.6,1178.5,698954,818634851.55,2017-10-23,43653,INE021A01026
53,ASIANPAINT,EQ,1128.25,1128.95,1112.05,1117.35,1119.5,1125.5,872831,975065190.5,2017-07-14,31654,INE021A01026
54,ASIANPAINT,EQ,1112.0,1126.95,1100.0,1104.55,1101.65,1109.15,460382,512284698.75,2017-06-29,18531,INE021A01026
55,ASIANPAINT,EQ,1166.0,1176.35,1148.25,1153.85,1150.9,1171.0,516698,600965762.1,2017-11-29,18653,INE021A01026
56,ASIANPAINT,EQ,1081.95,1084.95,1063.45,1068.7,1069.85,1079.7,1431610,1540804376.55,2017-03-21,35296,INE021A01026
57,ASIANPAINT,EQ,1142.0,1155.6,1140.2,1150.75,1150.95,1138.0,820589,943169042.45,2017-12-26,14538,INE021A01026
58,ASIANPAINT,EQ,1030.0,1030.0,1005.35,1009.0,1013.9,1020.3,1580357,1603914598.7,2017-02-23,32632,INE021A01026
59,ASIANPAINT,EQ,1175.5,1177.9,1157.05,1159.6,1160.7,1174.3,482632,560666445.45,2017-11-23,17096,INE021A01026
60,ASIANPAINT,EQ,1163.0,1164.5,1146.1,1153.65,1154.0,1162.55,596082,687170909.3,2017-06-23,23188,INE021A01026
61,ASIANPAINT,EQ,1118.9,1135.0,1117.6,1132.6,1135.0,1118.9,878814,990289379.75,2017-05-04,32000,INE021A01026
62,ASIANPAINT,EQ,1159.0,1178.9,1152.3,1166.45,1170.45,1158.3,1003768,1172380804.45,2017-05-11,36548,INE021A01026
63,ASIANPAINT,EQ,1195.0,1206.0,1190.0,1203.95,1204.05,1198.65,477517,572802443.0,2017-09-08,19910,INE021A01026
64,ASIANPAINT,EQ,1230.5,1249.65,1226.2,1245.5,1247.45,1246.05,912016,1130166374.85,2017-09-15,39381,INE021A01026
65,ASIANPAINT,EQ,1139.85,1144.8,1098.8,1123.15,1131.0,1151.35,1732673,1948985827.7,2017-05-19,87720,INE021A01026
66,ASIANPAINT,EQ,960.3,977.85,954.15,967.2,965.1,962.7,2190366,2119125780.35,2017-01-20,31105,INE021A01026
67,ASIANPAINT,EQ,1060.0,1070.0,1054.0,1061.6,1059.55,1057.85,466635,494962223.95,2017-03-23,16584,INE021A01026
68,ASIANPAINT,EQ,1107.0,1123.45,1104.2,1120.25,1122.0,1102.95,512386,571037455.65,2017-07-03,19750,INE021A01026
69,ASIANPAINT,EQ,1146.0,1151.5,1139.1,1147.35,1150.0,1149.65,600256,686468617.2,2017-08-08,14696,INE021A01026
70,ASIANPAINT,EQ,1154.95,1158.0,1146.05,1155.85,1152.95,1146.6,964588,1113381399.0,2017-07-19,59369,INE021A01026
71,ASIANPAINT,EQ,1164.0,1164.0,1148.15,1159.6,1161.0,1159.6,406704,470283281.2,2017-11-24,14290,INE021A01026
72,ASIANPAINT,EQ,1140.95,1144.0,1130.4,1137.9,1135.0,1135.5,460388,523600427.6,2017-12-21,14201,INE021A01026
73,ASIANPAINT,EQ,1160.0,1160.75,1142.4,1149.65,1150.0,1157.3,576280,661176187.95,2017-08-07,17046,INE021A01026
74,ASIANPAINT,EQ,1066.1,1074.35,1063.7,1069.95,1067.75,1065.45,363436,388687665.4,2017-04-24,11478,INE021A01026
75,ASIANPAINT,EQ,1148.9,1149.7,1129.6,1142.85,1143.5,1148.05,913600,1038946254.2,2017-05-16,35436,INE021A01026
76,ASIANPAINT,EQ,1116.0,1123.95,1113.0,1118.9,1118.0,1112.1,476101,532302282.45,2017-05-03,20837,INE021A01026
77,ASIANPAINT,EQ,1070.0,1079.5,1065.0,1073.5,1070.0,1070.1,937954,1006976471.8,2017-03-31,30904,INE021A01026
78,ASIANPAINT,EQ,1062.8,1073.0,1061.05,1064.25,1064.0,1061.6,435183,464621017.8,2017-03-24,16176,INE021A01026
79,ASIANPAINT,EQ,979.8,989.6,964.1,969.6,968.05,977.7,1043635,1018245349.9,2017-01-27,32109,INE021A01026
80,ASIANPAINT,EQ,1218.0,1218.8,1193.95,1198.65,1196.1,1206.05,832839,1000403396.05,2017-09-07,19928,INE021A01026
81,ASIANPAINT,EQ,1242.0,1259.95,1236.05,1256.35,1255.8,1238.05,1461215,1829207188.0,2017-09-12,42965,INE021A01026
82,ASIANPAINT,EQ,1194.0,1203.65,1180.7,1191.15,1187.25,1201.7,808543,962163742.4,2017-10-26,23523,INE021A01026
83,ASIANPAINT,EQ,1123.8,1126.45,1106.8,1108.55,1109.95,1120.25,549148,609970520.8,2017-07-04,18836,INE021A01026
84,ASIANPAINT,EQ,1125.0,1135.0,1122.6,1131.75,1134.0,1127.75,532133,601007642.65,2017-07-11,25033,INE021A01026
85,ASIANPAINT,EQ,1250.05,1262.0,1249.0,1254.95,1250.0,1256.35,913364,1146375042.25,2017-09-13,26641,INE021A01026
86,ASIANPAINT,EQ,1198.35,1213.45,1198.0,1206.05,1204.0,1206.35,370400,447261337.45,2017-09-06,13632,INE021A01026
87,ASIANPAINT,EQ,1068.1,1074.7,1062.0,1070.1,1065.75,1068.1,1171200,1251979785.35,2017-03-30,40214,INE021A01026
88,ASIANPAINT,EQ,1215.45,1215.45,1075.0,1127.75,1127.0,1115.45,70602,79593495.9,2017-07-10,2627,INE021A01026
89,ASIANPAINT,EQ,1108.55,1135.0,1108.55,1126.65,1132.0,1108.55,837353,937948116.65,2017-07-05,29164,INE021A01026
90,ASIANPAINT,EQ,1193.9,1195.0,1178.6,1184.55,1189.0,1191.15,346755,411357108.15,2017-10-27,15178,INE021A01026
91,ASIANPAINT,EQ,1146.0,1154.35,1138.35,1144.4,1144.35,1149.05,536350,615062960.35,2017-12-28,15520,INE021A01026
92,ASIANPAINT,EQ,1137.5,1141.95,1125.0,1135.5,1138.0,1137.7,458160,520444856.9,2017-12-20,16587,INE021A01026
93,ASIANPAINT,EQ,1099.95,1112.0,1083.3,1102.95,1105.0,1104.55,617697,679758887.75,2017-06-30,24131,INE021A01026
94,ASIANPAINT,EQ,1150.25,1158.0,1141.35,1146.75,1151.5,1153.85,1433116,1643714627.55,2017-11-30,47571,INE021A01026
95,ASIANPAINT,EQ,1118.0,1150.0,1117.0,1146.6,1146.5,1125.45,648737,740912955.25,2017-07-18,19803,INE021A01026
96,ASIANPAINT,EQ,1123.1,1137.5,1100.0,1112.1,1108.95,1120.45,1031522,1150719107.1,2017-05-02,42009,INE021A01026
97,ASIANPAINT,EQ,1143.0,1159.0,1136.55,1154.95,1156.75,1142.85,579709,666523901.3,2017-05-17,24824,INE021A01026
98,ASIANPAINT,EQ,1074.7,1101.95,1070.0,1097.9,1091.1,1069.95,1060527,1155013522.05,2017-04-25,42682,INE021A01026
99,ASIANPAINT,EQ,1058.0,1064.15,1048.55,1057.85,1056.45,1068.7,661176,698738779.55,2017-03-22,33147,INE021A01026
100,ASIANPAINT,EQ,1147.15,1159.8,1140.0,1151.35,1154.8,1154.95,702003,807226505.8,2017-05-18,23468,INE021A01026
101,ASIANPAINT,EQ,1174.2,1219.0,1166.0,1215.9,1215.0,1168.55,1523879,1827651820.45,2017-09-01,43768,INE021A01026
102,ASIANPAINT,EQ,1258.0,1262.0,1241.0,1246.05,1241.0,1254.95,754072,945065748.0,2017-09-14,21497,INE021A01026
103,ASIANPAINT,EQ,1147.8,1158.9,1140.1,1155.55,1155.55,1147.35,530763,610567487.8,2017-08-09,24548,INE021A01026
104,ASIANPAINT,EQ,1120.6,1128.7,1115.25,1125.45,1125.5,1117.35,1260921,1414680925.75,2017-07-17,24307,INE021A01026
105,ASIANPAINT,EQ,1162.5,1176.5,1155.0,1174.3,1175.5,1160.3,731572,855527945.2,2017-11-22,26536,INE021A01026
106,ASIANPAINT,EQ,1157.0,1171.0,1156.6,1162.55,1160.15,1155.4,651018,758455288.35,2017-06-22,21717,INE021A01026
107,ASIANPAINT,EQ,995.1,1025.75,993.9,1020.3,1020.0,991.5,2809160,2838999162.3,2017-02-22,94095,INE021A01026
108,ASIANPAINT,EQ,1150.0,1157.0,1142.0,1149.05,1146.2,1150.75,611258,702544364.9,2017-12-27,14384,INE021A01026
109,ASIANPAINT,EQ,1149.45,1163.7,1145.0,1154.0,1155.0,1143.9,511994,590983226.1,2017-08-14,21912,INE021A01026
110,ASIANPAINT,EQ,1162.0,1163.0,1140.5,1148.2,1150.0,1161.7,1176561,1349472820.35,2017-08-01,46965,INE021A01026
111,ASIANPAINT,EQ,1167.1,1182.0,1148.15,1158.3,1150.0,1165.3,1004939,1171449158.25,2017-05-10,33068,INE021A01026
112,ASIANPAINT,EQ,1135.0,1160.0,1134.0,1146.8,1146.0,1132.6,1518367,1744762560.95,2017-05-05,40207,INE021A01026
113,ASIANPAINT,EQ,1027.05,1027.05,1006.0,1013.7,1015.0,1028.75,596208,604071403.4,2017-03-03,27771,INE021A01026
114,ASIANPAINT,EQ,1071.25,1089.5,1068.25,1087.55,1085.5,1064.05,1382416,1495721692.85,2017-03-16,38532,INE021A01026
115,ASIANPAINT,EQ,1256.5,1256.9,1235.0,1237.3,1238.2,1253.3,473176,586938698.55,2017-09-20,16776,INE021A01026
116,ASIANPAINT,EQ,1131.5,1159.75,1126.1,1155.9,1155.9,1135.6,751938,862451993.8,2017-08-28,48173,INE021A01026
117,ASIANPAINT,EQ,1169.8,1169.8,1152.8,1158.6,1157.0,1157.3,363972,423070053.9,2017-10-09,14040,INE021A01026
118,ASIANPAINT,EQ,1114.8,1114.95,1099.0,1104.35,1104.35,1115.0,723473,800583272.45,2017-12-06,59536,INE021A01026
119,ASIANPAINT,EQ,1117.9,1137.5,1110.0,1116.55,1115.9,1117.4,646677,726519605.8,2017-12-13,20248,INE021A01026
120,ASIANPAINT,EQ,1182.45,1183.1,1167.3,1172.45,1172.0,1178.4,258595,303500067.45,2017-11-03,16743,INE021A01026
121,ASIANPAINT,EQ,1183.0,1189.0,1175.0,1179.55,1178.1,1181.55,429230,506319558.0,2017-11-16,27051,INE021A01026
122,ASIANPAINT,EQ,1142.7,1149.8,1128.45,1145.4,1143.0,1140.3,1184164,1351334376.95,2017-06-16,56798,INE021A01026
123,ASIANPAINT,EQ,985.0,989.55,967.75,969.9,970.45,981.7,932357,908407255.2,2017-02-16,33662,INE021A01026
124,ASIANPAINT,EQ,990.0,993.9,981.05,985.9,984.65,989.0,465754,459184700.0,2017-02-03,14352,INE021A01026
125,ASIANPAINT,EQ,1074.7,1098.45,1068.5,1089.85,1098.0,1073.5,790370,854853676.25,2017-04-03,23763,INE021A01026
126,ASIANPAINT,EQ,1155.0,1165.0,1123.0,1130.0,1126.9,1160.0,2353175,2665980874.3,2017-09-28,79062,INE021A01026
127,ASIANPAINT,EQ,1095.0,1107.05,1080.5,1091.2,1095.0,1098.9,1551698,1693452519.6,2017-05-24,41861,INE021A01026
128,ASIANPAINT,EQ,1159.0,1165.0,1144.55,1151.2,1148.3,1159.45,1488564,1717935013.8,2017-05-31,68693,INE021A01026
129,ASIANPAINT,EQ,1173.1,1178.55,1152.85,1160.0,1159.5,1174.0,786410,916910965.95,2017-09-27,37236,INE021A01026
130,ASIANPAINT,EQ,1044.0,1056.0,1033.7,1048.9,1052.6,1040.45,398732,416349395.2,2017-04-19,31599,INE021A01026
131,ASIANPAINT,EQ,935.0,939.35,926.3,933.55,931.75,934.65,955700,891270629.15,2017-01-12,30850,INE021A01026
132,ASIANPAINT,EQ,1155.0,1169.7,1153.0,1157.3,1154.9,1153.25,344962,400385058.5,2017-10-06,11666,INE021A01026
133,ASIANPAINT,EQ,1158.8,1177.1,1154.15,1174.25,1175.95,1158.8,417081,486956154.75,2017-10-13,14832,INE021A01026
134,ASIANPAINT,EQ,1149.0,1158.0,1137.95,1154.15,1157.6,1145.4,808994,928570891.65,2017-06-19,35058,INE021A01026
135,ASIANPAINT,EQ,1151.6,1159.5,1140.0,1155.75,1158.1,1156.1,2063340,2371287310.4,2017-07-24,49355,INE021A01026
136,ASIANPAINT,EQ,1154.15,1164.0,1146.1,1161.7,1163.0,1153.25,777721,898441631.45,2017-07-31,34112,INE021A01026
137,ASIANPAINT,EQ,1122.0,1129.55,1115.4,1123.45,1119.0,1116.55,543059,610176389.6,2017-12-14,31106,INE021A01026
138,ASIANPAINT,EQ,1147.2,1154.0,1130.25,1133.75,1137.0,1146.75,397188,454085191.55,2017-12-01,20143,INE021A01026
139,ASIANPAINT,EQ,1119.95,1126.55,1091.45,1098.9,1100.0,1112.55,1374392,1513145693.4,2017-05-23,39196,INE021A01026
140,ASIANPAINT,EQ,1063.7,1076.75,1056.55,1072.5,1075.0,1059.2,731062,781278200.3,2017-04-11,24736,INE021A01026
141,ASIANPAINT,EQ,1129.0,1134.7,1116.0,1118.7,1120.0,1123.45,897594,1006572661.65,2017-12-15,51653,INE021A01026
142,ASIANPAINT,EQ,1165.0,1176.4,1159.5,1161.55,1162.0,1164.3,425935,496855895.65,2017-06-05,23829,INE021A01026
143,ASIANPAINT,EQ,1194.9,1194.9,1160.0,1178.6,1185.0,1195.6,1130647,1323350135.1,2017-11-10,29975,INE021A01026
144,ASIANPAINT,EQ,1005.9,1009.0,990.5,993.05,991.55,1002.85,479738,478066820.0,2017-02-10,14730,INE021A01026
145,ASIANPAINT,EQ,1078.4,1080.45,1057.05,1059.2,1059.0,1082.95,757492,806140859.85,2017-04-10,20984,INE021A01026
146,ASIANPAINT,EQ,1094.0,1094.65,1068.8,1082.55,1081.35,1089.85,927397,1002938403.65,2017-04-05,51632,INE021A01026
147,ASIANPAINT,EQ,1124.25,1137.85,1104.0,1112.55,1115.0,1123.15,1058940,1180313677.85,2017-05-22,35354,INE021A01026
148,ASIANPAINT,EQ,1024.1,1037.2,1024.1,1030.25,1028.9,1031.1,579487,597507019.5,2017-03-10,33905,INE021A01026
149,ASIANPAINT,EQ,935.55,938.2,927.15,933.25,933.0,933.55,770385,719010942.85,2017-01-13,25787,INE021A01026
150,ASIANPAINT,EQ,918.0,932.5,914.6,929.5,930.65,916.5,1717545,1590411049.3,2017-01-06,60859,INE021A01026
151,ASIANPAINT,EQ,1187.0,1189.75,1164.0,1174.0,1172.0,1196.95,740276,869514466.5,2017-09-26,28850,INE021A01026
152,ASIANPAINT,EQ,1062.4,1068.95,1037.3,1040.45,1042.7,1059.35,722855,762989679.1,2017-04-18,24569,INE021A01026
153,ASIANPAINT,EQ,1160.05,1165.0,1140.0,1150.1,1148.0,1155.75,2963793,3411864698.8,2017-07-25,78151,INE021A01026
154,ASIANPAINT,EQ,1144.95,1153.5,1130.1,1135.5,1135.5,1144.4,593327,675335859.3,2017-12-08,25826,INE021A01026
155,ASIANPAINT,EQ,1156.5,1162.0,1146.05,1158.8,1159.5,1160.6,658884,759334051.3,2017-10-12,27065,INE021A01026
156,ASIANPAINT,EQ,989.45,995.0,981.95,989.0,989.0,991.0,1365514,1349962479.9,2017-02-02,29609,INE021A01026
157,ASIANPAINT,EQ,973.0,973.4,955.6,960.8,960.0,969.9,1142332,1101809853.95,2017-02-17,48511,INE021A01026
158,ASIANPAINT,EQ,1186.0,1193.9,1166.0,1171.3,1167.0,1179.55,454013,534805093.2,2017-11-17,28553,INE021A01026
159,ASIANPAINT,EQ,1176.4,1181.95,1166.0,1178.4,1180.0,1175.95,245949,288810099.35,2017-11-02,12500,INE021A01026
160,ASIANPAINT,EQ,1161.2,1174.9,1160.2,1164.3,1162.0,1160.45,437401,510546697.9,2017-06-02,18139,INE021A01026
161,ASIANPAINT,EQ,1131.85,1131.85,1101.0,1117.4,1119.9,1125.85,1060836,1177684445.4,2017-12-12,29545,INE021A01026
